study,subNb,uniqueID,IRV_STAI_State,IRV_STAI_State_z,IRV_STAI_Trait,IRV_STAI_Trait_z,IRV_SRS,IRV_SRS_z,SHR,SHR_z,Syn,Syn_z,Ant,Ant_z,BDI_Q1,LSAS_Q1,IRV_avg,catchQ_BDI,catchQ_SRS,catchQ_STAI,catchQ_Total,catchQ_Acc,excluded_catchQs,excluded_IRV_STAI_State,excluded_IRV_STAI_Trait,excluded_IRV_SRS,excluded_IRV_avg,excluded_SHR,excluded_Syn,excluded_Ant,excluded_na,excluded,excluded2
2,200,326,0.812727701,-0.452367636,0.523148364,-1.203782209,0.823337486,0.076374056,0.96881073,-0.293307679,0.617084181,-0.618553135,-0.120220582,1.191901691,1,1,-0.52659193,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,201,327,0.640723276,-1.072018535,0.74515982,-0.406045202,0.580947502,-1.268897587,0.988499954,0.771010775,0.795610896,0.488214631,-0.49011678,-0.031633509,1,1,-0.915653775,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,202,328,0.801314709,-0.493483268,0.587142949,-0.973835298,0.668666871,-0.78205247,0.990877548,0.899533707,0.713125394,-0.023150263,-0.48204611,-0.004937508,0,2,-0.749790345,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,203,329,0.933302004,-0.017995233,0.604805319,-0.910370437,0.799037883,-0.058489465,0.966137009,-0.437838071,0.685191708,-0.196323807,-0.348243382,0.437652461,1,1,-0.328951711,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,204,330,0.759154655,-0.645366079,0.688247202,-0.610545018,0.740971296,-0.380760755,0.985027884,0.583324937,0.801561586,0.525105644,-0.586071078,-0.349029206,0,1,-0.545557284,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,205,331,0.825577947,-0.406074252,1.099042646,0.86553524,0.925857191,0.64536148,0.970594979,-0.196858553,0.653162383,-0.394888058,-0.787120858,-1.014057622,0,3,0.368274156,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,206,332,1.095445115,0.566129995,0.933302004,0.269991906,1.269463848,2.552388678,0.974165304,-0.003861466,0.509935014,-1.28281923,-0.521634998,-0.135888836,0,2,1.129503526,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,207,333,0.615587011,-1.162572651,0.598243042,-0.933950172,0.5871214,-1.234632268,0.98800293,0.744143678,0.791797758,0.464575264,-0.625128441,-0.478222364,1,1,-1.11038503,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,208,334,0.767771896,-0.614322219,0.852241626,-0.021276232,0.842672032,0.183681365,0.989742336,0.838168849,0.878884583,1.004465835,-0.585280025,-0.346412575,0,0,-0.150639029,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,209,335,0.686332741,-0.907709121,0.759154655,-0.355758621,0.69752309,-0.621899593,0.978364544,0.223132176,0.570334795,-0.908373699,-0.425828648,0.181017479,0,2,-0.628455778,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,210,336,0.656946685,-1.013573234,0.606976979,-0.902567175,0.891465949,0.45448906,0.982782429,0.461944868,0.418465144,-1.849882277,0.08629174,1.874998994,1,0,-0.487217116,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,211,337,0.656946685,-1.013573234,1.371706582,1.84527798,0.683950628,-0.697227164,0.98460228,0.56031856,0.882153696,1.024732541,-0.872616362,-1.29685793,0,1,0.044825861,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,212,338,0.587142949,-1.265043207,0.732695097,-0.450833751,0.772732415,-0.204485599,0.986927004,0.685983538,0.796017893,0.490737785,-0.570645515,-0.298004839,0,1,-0.640120852,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,213,339,0.812727701,-0.452367636,0.786397516,-0.257868904,0.909881649,0.556696745,0.974171785,-0.003511099,0.474812027,-1.500562492,-0.151268922,1.089200618,1,1,-0.051179932,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,214,340,0.88257995,-0.200722895,0.801314709,-0.204268079,0.967749173,0.877863228,0.985195953,0.592410066,0.718052718,0.007396442,-0.065716698,1.372188542,1,0,0.157624085,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,215,341,1.056309365,0.425142326,0.827170192,-0.111363525,1.085746818,1.532753682,0.965543091,-0.469942839,0.733333945,0.102131672,-0.077752893,1.332375459,1,0,0.615510828,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,216,342,0.825577947,-0.406074252,0.656946685,-0.723014801,0.672967024,-0.758186494,0.961317753,-0.69834724,0.565900544,-0.935863627,-0.111711114,1.220049138,1,2,-0.629091849,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,217,343,1.019545823,0.292700607,0.74515982,-0.406045202,0.864080214,0.302497411,0.984160808,0.536454379,0.784801448,0.42120198,-0.496743871,-0.053554468,0,0,0.063050939,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,218,344,0.788068926,-0.541201585,0.670820393,-0.673163453,0.800540683,-0.050148881,0.981465517,0.390758016,0.548682733,-1.042604615,-0.132535207,1.15116762,1,3,-0.42150464,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,219,345,0.604805319,-1.201414009,0.510417786,-1.249526035,0.674750666,-0.748287226,0.987725743,0.729160086,0.558686849,-0.98058458,-0.034739542,1.474654155,1,1,-1.06640909,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,220,346,0.686332741,-0.907709121,0.759154655,-0.355758621,0.930777177,0.67266755,0.975263365,0.055495205,0.710445963,-0.039761267,-0.246583605,0.773920625,2,2,-0.196933397,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,221,347,1.35627198,1.505766293,1.145931017,1.034015684,0.573031748,-1.312830256,0.989865728,0.844838913,0.942609899,1.399527859,-0.830481883,-1.157486349,0,1,0.408983907,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,222,348,0.571240571,-1.322331982,0.444261658,-1.487239853,0.672967024,-0.758186494,0.985828402,0.626597628,0.679309384,-0.232790986,-0.378854471,0.336397716,0,2,-1.189252776,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,223,349,1.020835571,0.297346963,1.020835571,0.584519663,1.200360523,2.168863161,0.881148662,-5.031958576,0.682206288,-0.214831769,-0.602021212,-0.401788736,0,0,1.016909929,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
2,224,350,1.123902974,0.668650252,0.753937035,-0.374506699,1.097856303,1.599961682,0.965909582,-0.450131816,0.68989609,-0.167159215,-0.385138348,0.315612034,1,0,0.631368411,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,225,351,0.788068926,-0.541201585,0.833508753,-0.08858765,0.640387503,-0.939003808,0.990079445,0.856391534,0.842732056,0.780339988,-0.665874164,-0.613000248,0,2,-0.522931014,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,226,352,0.571240571,-1.322331982,0.615587011,-0.871629395,0.745821695,-0.353840899,0.974308069,0.003855811,0.514094882,-1.257030328,-0.144312519,1.112210865,0,3,-0.849267425,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,227,353,0.444261658,-1.779777172,0.447213595,-1.47663288,1.159616979,1.942735279,0.972415108,-0.098469846,0.674350484,-0.263533451,-0.189009356,0.964363568,1,0,-0.437891591,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,228,354,1.500876937,2.026709816,1.531253357,2.41856536,0.566704373,-1.347947379,0.981857458,0.411944764,0.937473856,1.367687211,-0.957128076,-1.576404076,0,1,1.032442599,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,229,355,0.788068926,-0.541201585,0.887041208,0.103766479,1.073724646,1.466030266,0.980716089,0.350247014,0.775003161,0.360457969,0.024066306,1.669170955,1,2,0.342865054,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,230,356,0.598243042,-1.225054802,0.587142949,-0.973835298,0.876235392,0.369959012,0.988408517,0.766068044,0.743225934,0.16345658,-0.644707741,-0.54298638,1,1,-0.609643696,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,231,357,0.571240571,-1.322331982,0.510417786,-1.249526035,0.67332413,-0.756204542,0.994270966,1.082967962,0.648750349,-0.42224025,-0.741677654,-0.863741506,1,2,-1.109354186,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,232,358,1.281446551,1.236205528,1.348488433,1.761849956,0.515621358,-1.631459636,0.980080558,0.315892833,0.866520386,0.927814592,-0.92701275,-1.476789206,0,2,0.455531949,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,233,359,0.72547625,-0.766693502,0.510417786,-1.249526035,1.003599292,1.076832458,0.968264404,-0.322839844,0.597963117,-0.737093247,-0.38035262,0.331442169,1,2,-0.313129026,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,234,360,0.967906042,0.106666808,0.820782682,-0.134315283,0.788438086,-0.117318654,0.969567517,-0.252398896,0.79123854,0.461108419,-0.60893365,-0.424653562,0,0,-0.048322376,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,235,361,0.966545667,0.101766019,0.759154655,-0.355758621,0.664338885,-0.806072924,0.989998827,0.852033657,0.608952838,-0.668963003,-0.628686235,-0.489990763,1,1,-0.353355175,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,236,362,0.887041208,-0.184651084,0.753937035,-0.374506699,0.98253988,0.959952093,0.975332611,0.05923836,0.665189156,-0.320328659,0.190761329,2.220561399,1,1,0.133598103,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2,237,363,0.550119604,-1.398420872,0.686332741,-0.617424105,0.918558654,0.604854378,0.989717903,0.836848089,0.688769308,-0.174144646,-0.103277609,1.247945317,1,1,-0.470330199,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,238,364,1.095445115,0.566129995,1.128576187,0.971655886,1.087958568,1.545028959,0.99259022,0.992113708,0.524650063,-1.191593993,-0.219425176,0.863754732,1,3,1.027604947,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,239,365,1.297771369,1.295016156,0.489360485,-1.325189644,1.101135777,1.618162863,0.984668266,0.563885477,0.695147346,-0.134604308,-0.691939812,-0.699219672,1,1,0.529329792,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,240,366,0.911909506,-0.095062325,1.128576187,0.971655886,0.682895419,-0.703083603,0.989042226,0.800323736,0.708672302,-0.050756994,-0.794235597,-1.037591612,0,0,0.057836653,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,241,367,0.640723276,-1.072018535,0.794719414,-0.227966454,0.886056518,0.424466559,0.978486895,0.22974598,0.496243152,-1.367701267,-0.791578524,-1.028802599,1,1,-0.291839477,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,242,368,0.812727701,-0.452367636,0.825577947,-0.117084816,1.029609709,1.221191052,0.977968526,0.201725072,0.686491789,-0.188264014,0.215833618,2.303495009,2,0,0.2172462,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2,243,369,0.759154655,-0.645366079,0.944513241,0.310276397,1.043984601,1.300972127,0.968418128,-0.314530133,0.490981071,-1.400323285,-0.334474259,0.48319769,2,1,0.321960815,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,244,370,0.820782682,-0.423349336,0.598243042,-0.933950172,0.937467948,0.709801528,0.990156176,0.860539337,0.753319669,0.226032207,-0.160570653,1.058432536,1,0,-0.21583266,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,245,371,0.759154655,-0.645366079,0.910465468,0.187935103,0.654128898,-0.862738654,0.989125867,0.804845064,0.850444649,0.828153833,-0.824777702,-1.138618173,0,0,-0.440056544,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,246,372,0.812727701,-0.452367636,0.718184846,-0.502972339,0.517482813,-1.621128505,0.991403946,0.927988652,0.900339004,1.137471482,-0.671826132,-0.632688048,0,0,-0.858822827,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,247,373,0.852241626,-0.310017581,0.887041208,0.103766479,0.69094417,-0.658412797,0.989001756,0.798136106,0.803374146,0.536342525,-0.242189064,0.788456802,1,2,-0.2882213,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,248,374,0.74515982,-0.695782873,0.638666374,-0.788700065,0.863801972,0.30095316,0.968910314,-0.287924607,0.658595716,-0.361204372,-0.370656159,0.363515928,1,1,-0.394509926,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,249,375,1.394538218,1.643621518,0.944513241,0.310276397,1.226118014,2.311818007,0.978838363,0.248744868,0.602292941,-0.710250712,-0.587984084,-0.355357007,2,3,1.421905307,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,250,376,1.503504678,2.036176328,1.503504678,2.318858127,0.522107416,-1.59546182,0.987707316,0.728164029,0.981456651,1.640356423,-0.914861671,-1.436596113,0,0,0.919857545,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,251,377,0.767771896,-0.614322219,0.887041208,0.103766479,0.976158089,0.924532966,0.970004084,-0.228799882,0.441886363,-1.704683563,-0.08982538,1.292442329,1,1,0.137992409,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,252,378,0.512989176,-1.532184309,0.695852374,-0.583217927,0.987420883,0.987041806,0.972319068,-0.1036614,0.792419774,0.468431424,-0.279411867,0.665331962,1,2,-0.376120143,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,253,379,0.695852374,-0.873414369,0.74515982,-0.406045202,0.80860754,-0.005377582,0.972927822,-0.070754632,0.594305698,-0.75976724,-0.398293859,0.272096501,1,2,-0.428279051,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,254,380,0.87509398,-0.227691319,0.489360485,-1.325189644,0.865470081,0.310211218,0.984921019,0.577548245,0.655358279,-0.381274712,-0.031549321,1.485206703,1,3,-0.414223248,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,255,381,1.020835571,0.297346963,0.550119604,-1.106868487,0.852879737,0.240334433,0.976347854,0.114118202,0.695148644,-0.134596258,-0.093988206,1.278672615,0,1,-0.18972903,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,256,382,0.801314709,-0.493483268,0.552506251,-1.098292728,0.855693601,0.25595146,0.981235333,0.378315239,0.490724676,-1.401912793,-0.094852437,1.275813929,0,0,-0.445274845,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,257,383,0.72547625,-0.766693502,0.718184846,-0.502972339,1.006708269,1.094087373,0.982453319,0.444154559,0.77130016,0.33750139,-0.446651006,0.112141705,0,1,-0.058526156,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,258,384,0.50262469,-1.569522669,0.470162346,-1.394172867,0.493710441,-1.753065876,0.988066256,0.747566828,0.467937408,-1.543181363,-0.280803694,0.660728104,1,2,-1.572253804,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,259,385,1.313893371,1.353096131,1.050062655,0.689539136,0.63926039,-0.945259318,0.967368639,-0.371261205,0.913843937,1.221194665,-0.750426306,-0.892680122,0,3,0.365791983,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,260,386,0.87509398,-0.227691319,0.850696309,-0.026828903,0.792998205,-0.092009855,0.990791675,0.894891771,0.817955815,0.626740878,-0.582234364,-0.336338199,0,0,-0.115510026,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,261,387,0.812727701,-0.452367636,0.470162346,-1.394172867,0.713873507,-0.53115429,0.971032023,-0.173233756,0.754342946,0.232375959,-0.050507341,1.422497746,1,1,-0.792564931,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,262,388,0.951453182,0.047394908,0.656946685,-0.723014801,0.903252669,0.519905709,0.954615875,-1.060623161,0.844044041,0.788473577,-0.511425748,-0.102118886,2,3,-0.051904728,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,263,389,1.218281793,1.008652666,0.966545667,0.389443849,0.656696277,-0.848489626,0.967592367,-0.359167425,0.786840282,0.43384163,-0.579578707,-0.32755387,0,1,0.183202296,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,264,390,0.97872097,0.145627899,0.825577947,-0.117084816,1.046973661,1.3175615,0.97507077,0.045084332,0.551599573,-1.024521804,-0.020523477,1.521677769,1,3,0.448701527,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,265,391,1.460893742,1.882669206,1.394538218,1.927317174,0.752240244,-0.318217758,0.968531565,-0.308398206,0.944967721,1.414145066,-0.80422735,-1.07064213,0,0,1.163922874,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,266,392,1.119210248,0.651744571,0.786397516,-0.257868904,0.908824262,0.550828213,0.94910559,-1.358486548,0.807181757,0.559947624,-0.715053019,-0.775673075,0,1,0.314901293,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,267,393,0.72547625,-0.766693502,0.587142949,-0.973835298,0.718237694,-0.506932926,0.979733247,0.297118658,0.732478095,0.096825873,-0.653204675,-0.571092367,1,1,-0.749153909,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,268,394,0.850696309,-0.315584631,0.933302004,0.269991906,0.891465949,0.45448906,0.957844926,-0.886073964,0.680190365,-0.227329391,-0.65161159,-0.56582279,1,2,0.136298779,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,269,395,0.788068926,-0.541201585,0.74515982,-0.406045202,0.852879737,0.240334433,0.988451918,0.768414127,0.586456433,-0.808428382,-0.608115531,-0.421947403,0,0,-0.235637451,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,270,396,0.940324692,0.007304201,0.74515982,-0.406045202,0.845804124,0.201064566,0.969819141,-0.238797148,0.732303287,0.095742159,-0.582098002,-0.335887143,1,0,-0.065892145,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,271,397,0.767771896,-0.614322219,0.598243042,-0.933950172,0.998797354,1.050181559,0.961468523,-0.690197205,0.624635549,-0.571738792,-0.304023995,0.58392046,0,0,-0.166030277,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,272,398,1.099042646,0.579090203,0.410391341,-1.608943508,0.861014607,0.285483204,0.973967329,-0.014563165,0.724952792,0.050173116,-0.410637807,0.231265437,1,0,-0.248123367,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,273,399,1.165287405,0.817738858,0.87509398,0.060837405,0.995663675,1.032789548,0.975408062,0.06331691,0.68831381,-0.176968481,-0.375172535,0.348576751,1,1,0.637121937,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,274,400,0.833508753,-0.377503295,0.850696309,-0.026828903,0.913309704,0.575722552,0.966183846,-0.435306274,0.608231447,-0.673435233,-0.749939518,-0.891069933,0,1,0.057130118,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,275,401,0.587142949,-1.265043207,0.656946685,-0.723014801,0.723905009,-0.475479159,0.988010006,0.744526192,0.655381549,-0.381130446,-0.253966403,0.749499955,1,1,-0.821179055,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,276,402,0.864504726,-0.265839412,0.587142949,-0.973835298,0.663976946,-0.808081696,0.98355864,0.50390368,0.659239453,-0.357213557,-0.547757307,-0.222295685,0,1,-0.682585469,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,277,403,0.910465468,-0.100264514,0.489360485,-1.325189644,0.804733592,-0.02687811,0.989716858,0.836791595,0.708965286,-0.048940656,-0.394972452,0.283082983,0,0,-0.484110756,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,278,404,0.820782682,-0.423349336,0.827170192,-0.111363525,1.044214832,1.302249918,0.981755914,0.406455683,0.59308922,-0.767308736,-0.140629142,1.124394666,0,1,0.255845686,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,279,405,1.301820588,1.309603582,0.944513241,0.310276397,0.578043783,-1.285013312,0.983671172,0.509986666,0.860247529,0.88892632,-0.440993653,0.130854983,0,2,0.111622222,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,280,406,0.759154655,-0.645366079,0.50262469,-1.277528377,0.662164284,-0.818142025,0.979165938,0.266452258,0.567164842,-0.928025672,-0.526747346,-0.152799359,1,3,-0.913678827,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,281,407,0.944513241,0.022393571,0.753937035,-0.374506699,0.875137352,0.363864858,0.966342458,-0.42673232,0.486843343,-1.425974927,-0.308540306,0.568981497,0,0,0.003917243,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,282,408,0.973328527,0.126201467,0.967906042,0.39433198,0.955751818,0.811277553,0.977921265,0.199170364,0.75034871,0.207613888,-0.466677928,0.045897053,3,1,0.443937,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,283,409,0.74515982,-0.695782873,0.825577947,-0.117084816,0.614332032,-1.083612446,0.968638752,-0.302604113,0.80386173,0.539365274,-0.603793482,-0.407651018,0,0,-0.632160045,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,284,410,1.225818738,1.03580473,0.966545667,0.389443849,0.685355046,-0.689432604,0.97077098,-0.187344651,0.810960245,0.583372174,-0.541439831,-0.201398866,0,0,0.245271991,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,285,411,0.850696309,-0.315584631,0.759154655,-0.355758621,0.589164989,-1.223290287,0.977668187,0.185489972,0.538887485,-1.103329782,-0.393528135,0.287860465,1,0,-0.631544513,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
